"African American History is an elective course that examines the history and culture of African and the African-American experience in an interdisciplinary format. The course includes an analysis of the unique historical, cultural, and social developments and experiences from the Middle Passage to the present day and addresses the literary and artistic contributions of African-American culture. Critical thinking, reading, writing and oral presentation skills are emphasized. The class is designed to have students see historical events which shaped the history of African Americans and create their own perspectives of these events through individual stories, analysis and cooperative discussions.",10 credits/year,KHS,Social Science,,a,African American History,None,,,41471
"This course deals with the rights, duties, and responsibilities of American citizens under the law. It is a survey course in American law, emphasizing criminal, civil, consumer, and family law and dealing with basic legal facts and concepts. Emphasis will be placed on the Rights of youth in American society. Whenever possible, the course will include active participation in the legal process.",10 credits/year,"AHS,OCC",Social Science,12,n/a,You and the Law,None,,,41475
"Apply leadership skills to practical settings, group interaction and committee work. This course is recommended for class officers and ASB officers. Repeatable for credits. ",10 credits/year,"AHS,IHS,KHS,MSJHS,RHS,Vista,WHS",Social Science,"9,10,11,12",n/a,Leadership 1,None,Application process.Significant extra time can be expected ,,75025
"This course instructs students in leadership knowledge and skills needed to conduct student body business, such as problem-solving techniques, organizational methods, and parliamentary procedures. Instruction includes the study of human relations, group dynamics, public relations, and public speaking. Upon completion, students will be better able to function effectively in leadership roles. This is a required course for all elected associated student body officers, appointed council associates and all elected class officers. It is at the discretion of the school if Freshman officers are required to take the course. ",10 credits/year,"AHS,KHS,MSJHS,WHS",Social Science,"9,10,11,12",g,Leadership 2,Application process includes an interview.,"This leadership course will require students to attend mandatory events before the start of the school year, after school and on weekends. Repeatable for credit.",,75026
"The Peer Resource course is a peer assistance program offering students the opportunity to work as trained peer facilitators with other students. Participants will be trained in a variety of helping skills which will enable them to assist other students in having a more positive and productive school experience. Positive peer influence will be utilized as a strategy for addressing such issues as low achievement, dropout prevention, substance abuse prevention, suicide, absenteeism, negative attitudes about school, behavior problems, and other issues of concern in the school.",10 credits/year,"AHS,KHS,MSJHS,RHS,WHS",Social Science,"10,11,12",n/a,Peer Resources 1,Approval Process,,,75027
"In this Advanced Peer Resource Class, students will obtain advanced skills in communication, facilitation and leadership. Students will gain skills regarding such issues as: substance abuse, violence prevention, suicide prevention and other topics as needed. All students will be responsible in planning, organizing, and implementing programs that will provide a service to the school and/or community. Students in this course will also take an active role in assisting with the training and project implementation for Peer Resources 1.",10 credits/year,"KHS,MSJHS,WHS",Social Science,"11,12",n/a,Peer Resources 2,"Satisfactory completion of Peer Resources 1, approval process",,,75028
"This elective course will allow students to broaden their understanding of film and video production in relationship to significant social movements from the early 20th century to the present. Film will be watched, studied, discussed, and created through an international, historical lens. During these activities, students will consider questions such as: Why do we watch movies? How, when, where, and why did cinema develop? How have moving images been used as propaganda for or against war and revolution? Students will analyze history in film by studying techniques and philosophies of directors, genres, and creative movements in the United States and around the world. Students will read about movies and consider significant cinematic and historical issues through class discussions and written reflections. Students will have an opportunity to create their own films each semester of this year-long course to demonstrate their understanding of cinematic techniques as well as to spotlight their personal connections to film through this unique medium of historical documentation.",10 credits/year,"MSJHS,RHS,Vista",Social Science,"11,12",g,History in Film,None,,,75046
"This survey course in business provides a multidisciplinary examination of how culture, society, economic systems, legal, international, political, financial institutions, and human behavior interact to affect a business organization's policy and practices within the United States and within a global society. This course demonstrates how these influences impact the primary areas of business, including organizational structure and design; leadership, human resource management, organized labor practices; marketing; organizational communication; technology; entrepreneurship; legal, accounting, financial practices; the stock and securities market; and therefore affect a business's ability to achieve its organizational goals.",10 credits/year,KHS,Social Science,"11,12",g,Introduction to Business,None,JFKHS: Dual enrollment with Ohlone College,,76163
"The class will help students see women’s past and current role in the country and in the world with a deeper understanding of their significance. Units include an overview of women’s coalitions, violence against women, international women’s issues, women and the media, body image, and a research project on a subject of personal choice. Through these topics students will be empowered with tools of political activism and self-advocacy as they question existing social and political structures. All students will have the opportunity to enhance their understanding of themselves and the world by studying inspirational examples of powerful women.",5 credits/semester,Vista,Social Science,"11,12",,Women's Studies,None,,,85193
,,,,,,,,,,
"Ganas (Gaining Attitude and Accountability Necessary for Academic Success) is a course designed to help a willing student learn how to implement 7 highly effective habits into their daily life in order to become a successful individual. This is achieved through a variety of classroom methods including: meditation, growth mindset, affirmations, the 7 habits of highly effective teens, grade checks, physical workouts, and team building activities. The course motto is: ""Together We Rise"" which is symbolized by the Phoenix!",10 credits/year,KHS,Elective,"9,10,11,12",n/a,Ganas,None,,,75045
"This course is an interdisciplinary college prep class designed to promote the values and beliefs needed to build and sustain a free and democratic society. Students will study the historical development and lessons surrounding collective violence and racism, making the connection between history and moral choices confronted in their own lives. Units of study center on literature, art and film. ",10 credits/year,OCC,Elective,"11,12",g,"Literature, Justice and Society",Completion of English with a C or better.,,,11260
This course is designed to assist students in grade 9 with an Individual Education Plan (IEP) to support both academic and transition goals based on a student’s Individual Education Plan (IEP). Student will work on building academic and study skills necessary for success in their classes. Student may receive support with additional services as stated in their IEPs. This course is repeatable for elective credit. CORE support is available to students who receive special education services and enrollment is determined by an IEP team recommendation.,10 credits/year,"AHS,IHS,KHS,MSJHS,Vista,WHS",Elective,9,n/a,Core Support 9,Current Individual Education Plan (IEP),,,80754
This course is designed to assist students in grade 10 with an Individual Education Plan (IEP) to support both academic and transition goals based on a student’s Individual Education Plan (IEP). Student will work on building academic and study skills necessary for success in their classes. Student may receive support with additional services as stated in their IEPs. This course is repeatable for elective credit. CORE support is available to students who receive special education services and enrollment is determined by an IEP team recommendation.,10 credits/year,"AHS,IHS,KHS,MSJHS,RHS,Vista,WHS",Elective,10,n/a,Core Support 10,Current Individual Education Plan (IEP),,,80755
This course is designed to assist students in grade 11 with an Individual Education Plan (IEP) to support both academic and transition goals based on a student’s Individual Education Plan (IEP). Student will work on building academic and study skills necessary for success in their classes. Student may receive support with additional services as stated in their IEPs. This course is repeatable for elective credit. CORE support is available to students who receive special education services and enrollment is determined by an IEP team recommendation.,10 credits/year,"AHS,IHS,KHS,MSJHS,RHS,Vista,WHS",Elective,11,n/a,Core Support 11,Current Individual Education Plan (IEP),,,80756
This course is designed to assist students in grade 12 with an Individual Education Plan (IEP) to support both academic and transition goals based on a student’s Individual Education Plan (IEP). Student will work on building academic and study skills necessary for success in their classes. Student may receive support with additional services as stated in their IEPs. This course is repeatable for elective credit. CORE support is available to students who receive special education services and enrollment is determined by an IEP team recommendation.,10 credits/year,"AHS,IHS,KHS,MSJHS,RHS,Vista,WHS",Elective,12,n/a,Core Support 12,Current Individual Education Plan (IEP),,,80757
"Strong skills in communication, filing, and computer literacy are critical. Responsibilities may include: answer the telephone, take messages, and interact with parents and staff. Students shall complete a standard district-wide application form to apply for the assistant position that will include a contract agreement that outlines job expectations. Student assistants will be assigned to certificated personnel. ",10 credits/year,"AHS,IHS,KHS,MSJHS,RHS,Vista,WHS",Elective,"11,12",n/a,TA Office,Staff recommendation. Parent approval required.,Students earn a Pass/Fail mark in this class. Repeatable for credit.,,75050
"Students work as an assistant to the teacher and responsibilities may include: performing clerical tasks, assisting students with assignments and resources, leading small groups, making presentations to students, and preparing equipment/materials for class. Students shall complete a standard district-wide application form to apply for the assistant position that will include a contract agreement that outlines job expectations. Teaching Assistants will be assigned to certificated personnel only in any subject area.",10 credits/year,"AHS,IHS,KHS,MSJHS,RHS,Vista,WHS",Elective,"11,12",n/a,TA Class,Staff recommendation. Parent approval required.,Students earn a letter grade. Repeatable for credit. ,,75051
,,,,,,,,,,
"Using the four language skills of listening, speaking, reading, and writing, students will communicate about daily life, everyday activities, hobbies, school, entertainment, weather, time, sports, family, and friends. Students will progress from using memorized language to creating original conversational and written exchanges. Language learned will reflect the customs, attitudes, values and characteristics of the country.",10 credits/year,"AHS,IHS,KHS,MSJHS,Vista,WHS",World Language,"9,10,11,12",e,Spanish 1,None,,,50100
"This course will build upon the foundation in listening, speaking, reading, and writing acquired in the Level 1 language course. Students will acquire additional skills in expressing personal and biographical information and in giving detailed information about activities, hobbies, family, and friends. Students will acquire sufficient cultural awareness to be comfortable in typical exchanges with native speakers. ",10 credits/year,"AHS,IHS,KHS,MSJHS,Vista,WHS",World Language,"9,10,11,12",e,Spanish 2,"From Grade 8: B- or higher in Spanish 1, from Grade 9, 10, 11 or 12, C or higher in Spanish  1.",,,50110
"Building upon skills acquired in the Level 2 language course, students will learn additional vocabulary and structures to allow them to increase written and spoken self-expression. They will be able to participate in a conversation with native speakers and handle situations even when a complication occurs. An appreciation of diverse cultures is enhanced through readings and discussions in the foreign language. Some schools offer level 3 classes as concurrent Ohlone courses.",10 credits/year,"AHS,IHS,KHS,MSJHS,Vista,WHS",World Language,"9,10,11,12",e,Spanish 3,"From Grade 8: B- or higher in Spanish 2, from Grade 9, 10, 11 or 12, C or higher in Spanish  2.",Dual enrollment with Ohlone College,,50120
"This course builds upon the skills acquired in the Level 3 language course, enhancing the students' abilities to express and defend opinions and to describe or narrate, conversationally or in writing, the events of their lives. A variety of literary selections form the basis for discussion and appreciation of (language) culture and civilization. s.",10 credits/year,"IHS,MSJHS",World Language,"9,10,11,12",e,Spanish 4,"From Grade 8: B- or higher in Spanish 3, from Grade 9, 10, 11 or 12, C or higher in Spanish  3.",Some schools offer Level 4 classes as concurrent Ohlone course,,50130
"This course builds upon the skills acquired in the Level 3 language course, enhancing the students' abilities to express and defend opinions and to describe or narrate, conversationally or in writing, the events of their lives. A variety of literary selections form the basis for discussion and appreciation of (language) culture and civilization.  More homework is required in this AP course.",10 credits/year,"AHS,IHS,KHS,MSJHS,WHS",World Language,"10,11,12",e,AP Spanish Language and Culture,C or higher in Spanish 3 or teacher approval. IHS: C or higher in Spanish 4,Advanced Placement (AP) classes are college level classes.,,50140
"This course improves skills acquired in preceding levels and focuses on the study of literature and language structure, and preparation for the AP test. More homework is required in this AP course.",10 credits/year,AHS,World Language,"10,11,12",e,AP Spanish Literature and Culture,C or higher in AP Spanish Lang.or teacher approval,Advanced Placement (AP) classes are college level classes.,,50150
"This course will build upon the foundation in listening, speaking, reading, and writing acquired in the Level 1 & 2 language course. Students will acquire additional skills in expressing personal and biographical information and in giving detailed information about activities, hobbies, family, and friends. Students will acquire sufficient cultural awareness to be comfortable in typical exchanges with native speakers. This is a literature based class.",10 credits/year,"AHS,KHS,WHS",World Language,"9,10,11,12",e,Spanish 3 for Spanish Speakers,"C or higher in Spanish 2, native Spanish speaker, placement exam or teacher approval",,,50170
"Using the four language skills of listening, speaking, reading, and writing, students will communicate about daily life, everyday activities, hobbies, school, entertainment, weather, time, sports, family, and friends. Students will progress from using memorized language to creating original conversational and written exchanges. Language learned will reflect the customs, attitudes, values and characteristics of the country.",10 credits/year,"AHS,IHS,KHS,MSJHS,Vista,WHS",World Language,"9,10,11,12",e,French 1,None,,,50200
"This course will build upon the foundation in listening, speaking, reading, and writing acquired in the Level 1 language course. Students will acquire additional skills in expressing personal and biographical information and in giving detailed information about activities, hobbies, family, and friends. Students will acquire sufficient cultural awareness to be comfortable in typical exchanges with native speakers. ",10 credits/year,"AHS,IHS,KHS,MSJHS,Vista,WHS",World Language,"9,10,11,12",e,French 2,"From Grade 8: B- or higher in French 1, from Grade 9, 10, 11 or 12, C or higher in French  1.",,,50210
"Building upon skills acquired in the Level 2 language course, students will learn additional vocabulary and structures to allow them to increase written and spoken self-expression. They will be able to participate in a conversation with native speakers and handle situations even when a complication occurs. An appreciation of diverse cultures is enhanced through readings and discussions in the foreign language.",10 credits/year,"AHS,IHS,KHS,MSJHS,WHS",World Language,"9,10,11,12",e,French 3,"From Grade 8: B- or higher in French 2, from Grade 9, 10, 11 or 12, C or higher in French  2.",Dual enrollement with Ohlone College at some high schools.,,50220
"This course builds upon the skills acquired in the Level 3 language course, enhancing the students' abilities to express and defend opinions and to describe or narrate, conversationally or in writing, the events of their lives. A variety of literary selections form the basis for discussion and appreciation of (language) culture and civilization. Students taking AP designated classes will develop skills useful for the Advanced Placement Examination and more homework time will be required. A grade of C or higher is required to proceed to the next level. ",10 credits/year,"AHS,MSJHS",World Language,"9,10,11,12",e,French 4,"From Grade 8: B- or higher in French 3, from Grade 9, 10, 11 or 12, C or higher in French  3.",Dual enrollement with Ohlone College at some high schools.,,50230
"This course builds upon the skills acquired in the Level 3 language course, enhancing the students' abilities to express and defend opinions and to describe or narrate, conversationally or in writing, the events of their lives. A variety of literary selections form the basis for discussion and appreciation of (language) culture and civilization. Students taking AP designated classes will develop skills useful for the Advanced Placement Examination and more homework time will be required. A grade of C or higher is required to proceed to the next level. Some schools offer Level 4 classes as concurrent Ohlone courses.",10 credits/year,AHS,World Language,"9,10,11,12",e,French 4 Honors,C or higher in French 3 or teacher approval,,,50232
"This course builds upon the skills acquired in the Level 3 language course, enhancing the students' abilities to express and defend opinions and to describe or narrate, conversationally or in writing, the events of their lives. A variety of literary selections form the basis for discussion and appreciation of (language) culture and civilization. Students taking AP designated classes will develop skills useful for the Advanced Placement Examination and more homework time will be required. A grade of C or higher is required to proceed to the next level. Some schools offer Level 4 classes as concurrent Ohlone courses.",10 credits/year,"AHS,IHS,KHS,MSJHS,WHS",World Language,"10,11,12",e,AP French Language and Culture,C or higher in French 3 or teacher approval,Advanced Placement (AP) classes are college level classes.,,50240
This course improves skills acquired in preceding levels and focuses on the study of literature and language structure. More homework is required in this advanced course.,10 credits/year,AHS,World Language,"10,11,12",e,French Adv Civilization and Culture,C or higher in AP French Lang.or teacher approval,,,50250
"This course builds upon the skills acquired in the Level 3 language course, enhancing the students' abilities to express and defend opinions and to describe or narrate, conversationally or in writing, the events of their lives. A variety of literary selections form the basis for discussion and appreciation of (language) culture and civilization.  More homework is required in this AP course.",10 credits/year,MSJHS,World Language,"10,11,12",e,AP Japanese Language and Culture,C or higher in Japanese 3 or teacher approval,Advanced Placement (AP) classes are college level classes.,,50340
"Using the four language skills of listening, speaking, reading, and writing, students will communicate about daily life, everyday activities, hobbies, school, entertainment, weather, time, sports, family, and friends. Students will progress from using memorized language to creating original conversational and written exchanges. Language learned will reflect the customs, attitudes, values and characteristics of the country.",10 credits/year,"AHS,IHS,MSJHS,WHS",World Language,"9,10,11,12",e,Chinese 1,None,,,50400
"This course will build upon the foundation in listening, speaking, reading, and writing acquired in the Level 1 language course. Students will acquire additional skills in expressing personal and biographical information and in giving detailed information about activities, hobbies, family, and friends. Students will acquire sufficient cultural awareness to be comfortable in typical exchanges with native speakers. ",10 credits/year,"AHS,IHS,MSJHS,WHS",World Language,"9,10,11,12",e,Chinese 2,"From Grade 8: B- or higher in Chinese 1, from Grade 9, 10, 11 or 12, C or higher in Chinese  1.",,,50410
"Building upon skills acquired in the Level 2 language course, students will learn additional vocabulary and structures to allow them to increase written and spoken self-expression. They will be able to participate in a conversation with native speakers and handle situations even when a complication occurs. An appreciation of diverse cultures is enhanced through readings and discussions in the foreign language. Some schools offer level 3 classes as concurrent Ohlone courses.",10 credits/year,"AHS,IHS,MSJHS,WHS",World Language,"9,10,11,12",e,Chinese 3,"From Grade 8: B- or higher in Chinese 2, from Grade 9, 10, 11 or 12, C or higher in Chinese  2.",,,50420
"This course builds upon the skills acquired in the Level 3 language course, enhancing the students' abilities to express and defend opinions and to describe or narrate, conversationally or in writing, the events of their lives. A variety of literary selections form the basis for discussion and appreciation of (language) culture and civilization. Students taking AP designated classes will develop skills useful for the Advanced Placement Examination and more homework time will be required. A grade of C or higher is required to proceed to the next level. Some schools offer Level 4 classes as concurrent Ohlone courses.",10 credits/year,"AHS,IHS,MSJHS",World Language,"9,10,11,12",e,Chinese 4,"From Grade 8: B- or higher in Chinese 3, from Grade 9, 10, 11 or 12, C or higher in Chinese  3.",,,50430
"This course builds upon the skills acquired in the Level 3 language course, enhancing the students' abilities to express and defend opinions and to describe or narrate, conversationally or in writing, the events of their lives. A variety of literary selections form the basis for discussion and appreciation of (language) culture and civilization. Students taking AP designated classes will develop skills useful for the Advanced Placement Examination and more homework time will be required. A grade of C or higher is required to proceed to the next level. Some schools offer Level 4 classes as concurrent Ohlone courses.",10 credits/year,"IHS,MSJHS,WHS",World Language,"10,11,12",e,AP Chinese Language and Culture,C or higher in Chinese 3 or teacher approval,Advanced Placement (AP) classes are college level classes.,,50440
"This class is taught on campus by Ohlone College. High School and College credit given. This course covers the beginning fundamental principles of American Sign Language and introduces basic information about the Deaf Community and Deaf Culture. Within the Ohlone system, this course is required for students majoring in American Sign Language/ Deaf Studies and is a prerequisite for students wishing to enter the Interpreter Preparation Program. Students are expected to attend outside events at their own expense and may be required to purchase textbooks.",10 credits/year,"AHS,IHS",World Language,"9,10,11,12",e,American Sign Language 1,Grades 10-12: GPA of 2.75 or higher.,Dual enrollment with Ohlone Course 101A Principles of ASL I,,50500
This course covers the beginning fundamental principles of American Sign Language and introduces basic information about the Deaf Community and Deaf Culture. ,10 credits/year,KHS,World Language,"9,10,11,12",e,American Sign Language 1,Grade 9: GPA of 3.0 or higher. Grades 10-12: GPA of 2.75 or higher.,,,50500
"This course covers the fundamental principles of Level 2 American Sign Language and introduces more advanced information about the Deaf Community and Deaf Culture. Within the Ohlone system, this course is recommended for students majoring in American Sign Language/Deaf Studies and students wishing to enter the Interpreter Preparation Program. Students are expected to attend outside events at their own expense. Students interested in third and four-year programs in American Sign Language can take those courses at Ohlone College and may be required to purchase textbooks. Higher level ASL courses may be taken at Ohlone College.",10 credits/year,"AHS,IHS",World Language,"11,12",e,American Sign Language 2,C or higher in ASL 1,Dual enrollment with Ohlone Course 102A Principles of ASL 2,,50510
This course covers the fundamental principles of Level 2 American Sign Language and introduces more advanced information about the Deaf Community and Deaf Culture. ,10 credits/year,KHS,World Language,,e,American Sign Language 2,C or higher in ASL 1,,,50510
,,,,,,,,,,
"This course offers an introduction to Auto Body and Refinishing. Students will learn from a Certified Instructor and use industry standard techniques, materials, and tools, including a state-of-the-art, heated downdraft paint booth.",20 credits/year,"AHS,IHS,KHS,MSJHS,MVROP,RHS,Vista,WHS",Career Technical Education,"11,12",n/a,Auto Body Painting and Refinishing 1,None,This course is offered at the MVROP site and is 2 periods in length. Transportation from the high schools to MVROP is available.,,74020
"This course offers an introduction to Auto Body and Refinishing. Students will learn from a Certified Instructor and use industry standard techniques, materials, and tools, including a state-of-the-art, heated downdraft paint booth.",20 credits/year,"AHS,IHS,KHS,MSJHS,MVROP,RHS,Vista,WHS",Career Technical Education,12,n/a,Auto Body Painting and Refinishing 2,Completion of Auto Body Painting and Refinishing 1,This course is offered at the MVROP site and is 2 periods in length. Transportation from the high schools to MVROP is available.,,74021
"General auto repair, brakes, steering and suspension, electrical systems, engine performance. Students receive hands-on experience in auto shop operations, tool usage, safety procedures, equipment operation and customer service. Introduction to hybrid “green” technology.",20 credits/year,"AHS,IHS,KHS,MSJHS,MVROP,RHS,Vista",Career Technical Education,"11,12",n/a,Automotive Technology 1,None,This course is offered at the MVROP site and is 2 periods in length. Transportation from the high schools to MVROP is available.Chabot College credit awarded.,,74040
"General auto repair, brakes, steering and suspension, electrical systems, engine performance. Students receive hands-on experience in auto shop operations, tool usage, safety procedures, equipment operation and customer service. Introduction to hybrid “green” technology.",20 credits/year,"AHS,IHS,KHS,MSJHS,MVROP,RHS,Vista",Career Technical Education,12,n/a,Automotive Technology 2,B- or higher in Auto Tech 1,This course is offered at the MVROP site and is 2 periods in length. Transportation from the high schools to MVROP is available. Chabot College credit awarded,,74041
"Discover opportunities available in Early Childhood profession. Explore principles of integrated academic and technical skills, communicate and collaborate with diverse audiences, demonstrate creativity and innovation, develop personal, educational and career goals. Internship is required.",20 credits/year,"AHS,IHS,KHS,MSJHS,MVROP,RHS,Vista,WHS",Career Technical Education,"11,12",g,Careers in Education 1,TB test required,This course is offered at the MVROP site and is 2 periods in length. Transportation from the high schools to MVROP is available. Chabot College or Ohlone College credit awarded,,74110
"Discover opportunities available in Early Childhood profession. Explore principles of integrated academic and technical skills, communicate and collaborate with diverse audiences, demonstrate creativity and innovation, develop personal, educational and career goals. Internship is required.",20 credits/year,"AHS,IHS,KHS,MSJHS,MVROP,RHS,Vista,WHS",Career Technical Education,12,n/a,Careers in Education 2,TB test required. Completion of Careers in Education 1.,This course is offered at the MVROP site and is 2 periods in length. Transportation from the high schools to MVROP is available. Ohlone College credit awarded,,74112
"In this PLTW capstone course, students learn about civil engineering and architecture and apply their knowledge to the design and development of residential and commercial properties and structures. Students learn hand drafting, build architectural models and use 3D design software. Students present designs to their peers and members of a professional community of engineers and architects.",20 credits/year,"AHS,IHS,KHS,MSJHS,MVROP,RHS,Vista,WHS",Career Technical Education,"11,12",d,Civil Engineering and Architecture (PLTW),None,This course is offered at the MVROP site and is 2 periods in length. Transportation from the high schools to MVROP is available.,,74120
"Learn to create 3D interactive games, simulations using 3DS Max, Unreal 4, and 2D game engines. Students will develop skills in level design, modeling, character design, animation, and scripting.",20 credits/year,"AHS,IHS,KHS,MSJHS,MVROP,RHS,Vista,WHS",Career Technical Education,"11,12",f,Computer Animation 1,None,This course is offered at the MVROP site and is 2 periods in length. Transportation from the high schools to MVROP is available. Ohlone College credit awarded,,74126
"Learn to create 3D interactive games, simulations using 3DS Max, Unreal 4, and 2D game engines. Students will develop skills in level design, modeling, character design, animation, and scripting.",20 credits/year,"AHS,IHS,KHS,MSJHS,MVROP,RHS,Vista,WHS",Career Technical Education,12,f,Computer Animation 2,Completion of Computer Animation 1,This course is offered at the MVROP site and is 2 periods in length. Transportation from the high schools to MVROP is available.,,74127
"This course prepares students for entry-level employment in residential and commercial construction. Students receive hands-on training in carpentry, electrical, and plumbing, including roofing, kitchen and bath remodeling, and energy-efficient building materials.",20 credits/year,"AHS,IHS,KHS,MSJHS,MVROP,RHS,Vista,WHS",Career Technical Education,"11,12",n/a,Construction Technology 1,None,This course is offered at the MVROP site and is 2 periods in length. Transportation from the high schools to MVROP is available.Chabot College credit awarded,,74150
"This course prepares students for entry-level employment in residential and commercial construction. Students receive hands-on training in carpentry, electrical, and plumbing, including roofing, kitchen and bath remodeling, and energy-efficient building materials.",20 credits/year,"AHS,IHS,KHS,MSJHS,MVROP,RHS,Vista,WHS",Career Technical Education,"11,12",n/a,Construction Technology 2,None,This course is offered at the MVROP site and is 2 periods in length.Transportation from the high schools to MVROP is available.,,74151
"Computer Science Principles is the first semester of this course; the second semester is Digital Electronics and uses the the Project Lead the Way (PLTW) curriculum. Students study topics such as Web Development, Python® programming, drone programming, Ohm’s Law, combinational / sequential logic, programmable logic devices and more. Allowing students to survey different engineering disciplines before beginning post-secondary education or careers.",20 credits/year,"AHS,IHS,KHS,MSJHS,MVROP,RHS,Vista,WHS",Career Technical Education,"11,12",d,Computer Science Principles/Digital Electronics (PLTW),None,This course is offered at the MVROP site and is 2 periods in length. Transportation from the high schools to MVROP is available.,,74214/74212
"Anatomy and Physiology is a lab based upper division college preparatory course for those with an interest in learning more fully about the human body or in exploring a medical career includes: the eleven systems of the body. Presentation modes include lectures, labs, dissection, computer applications, written assignments, and tests.",10 credits/year,"AHS,IHS,KHS,MSJHS,MVROP,RHS,Vista,WHS",Career Technical Education,"10,11,12",d,Anatomy and Physiology for Medical Careers ,C- or higher in Living Earth or Living Earth Honors and Chemistry (or taken concurrently with Chemistry).,This course is offered at the MVROP site and is 2 periods in length. Transportation from the high schools to MVROP is available. Ohlone College credit awarded.,,74007
"This is a year-long combined course. During the first semester in Principles of Biomedical Science, students learn about: human physiology, immunology, microbiology, medicine, and research processes. During the second semester in Human Body Systems, students examine the interactions of human body systems and take on the roles of biomedical professionals.",10 credits/year,"AHS,IHS,KHS,MSJHS,MVROP,RHS,Vista,WHS",Career Technical Education,"11,12",d,Principles of BioMedical Science/Human Body Systems (PLTW),None,This course is offered at the MVROP site. Transportation from the high schools to MVROP is available.,,74216/74217
"During the First semester in Honors Medical Interventions, students learn about: immunology, cancer biology, surgery, genetics, pharmacology, medical devices, and diagnostics. During the Second semester in Honors Biomedical Innovation, students learn about: public health, biomedical engineering, clinical medicine, and physiology. Students earn CPR certification and have the opportunity for work-related experience.",20 credits/year,"AHS,IHS,KHS,MSJHS,MVROP,RHS,Vista,WHS",Career Technical Education,"11,12",d,PLTW Medical Interventions/ Biomedical Innovation Honors,4 years of high school science or completion of Principles of BioMedical Science/Human Body Systems.,This course is offered at the MVROP site and is 2 periods in length. Transportation from the high schools to MVROP is available. Ohlone College credit awarded,,74221/74222
"Video production including camera work, editing and the production process of short fiction, documentary, commercial and “live TV”; analyze film scenes and sequences, develop production management skills. Produce videos from script writing to final edit.",20 credits/year,"AHS,IHS,KHS,MSJHS,MVROP,RHS,Vista,WHS",Career Technical Education,"11,12",f,Digital Video Arts Productions 1,"Fine arts, computer applications or digital graphics class recommended.",This course is offered at the MVROP site and is 2 periods in length. Transportation from the high schools to MVROP is available.,,74230
"Video production including camera work, editing and the production process of short fiction, documentary, commercial and “live TV”; analyze film scenes and sequences, develop production management skills. Produce videos from script writing to final edit.",20 credits/year,"AHS,IHS,KHS,MSJHS,MVROP,RHS,Vista,WHS",Career Technical Education,12,f,Digital Video Arts Productions 2,Completion of Digital Video Arts Production 1,This course is offered at the MVROP site and is 2 periods in length.. Transportation from the high schools to MVROP is available.,,74231
"Students will learn to create sound effects for film and video games using Pro Tools, Adobe Audition, and Cubase. Record and edit sound effects with Foley recording and ADR techniques. Learn to integrate sounds into gaming projects using programs such as Unreal Engine and Wwise. Students develop an online career portfolio that will highlight their creative work.",20 credits/year,"AHS,IHS,KHS,MSJHS,MVROP,RHS,Vista,WHS",Career Technical Education,"11,12",f,Sound Design for Film and Video Games,None,This course is offered at the MVROP site and is 2 periods in length. Transportation from the high schools to MVROP is available.,,74283
"Learn about synthesizers and making music with MIDI in Digital Audio Workstations including Pro Tools, Cubase, and Adobe Audition. Recording, editing and mixing techniques are developed, as well as an introduction to acoustics. Students explore career and college pathways in the music industry.",20 credits/year,"AHS,IHS,KHS,MSJHS,MVROP,RHS,Vista,WHS",Career Technical Education,"11,12",f,Music Production,None,This course is offered at the MVROP site and is 2 periods in length. Transportation from the high schools to MVROP is available.,,74284
"Introductory course for careers in fire service; firefighting tactics/ strategies, physical agility, fire safety, ladder, hose and nozzle operations, tools, equipment, and fire prevention. American Heart Association CPR card available.",20 credits/year,"AHS,IHS,KHS,MSJHS,MVROP,RHS,Vista,WHS",Career Technical Education,,g,Fire Technology,None,This course is offered at the MVROP site and is 2 periods in length. Transportation from the high schools to MVROP is available. Las Positas College or Mission College credit awarded,,74310
"Students in this course will learn EMR skills such as: first responder well-being, legal and ethical issues, lifting and moving patients, patient assessment, medical emergencies, EMS system and operations, and managing multi-casualty incidents. Students who complete the EMR program will receive an American Heart Association CPR card and ASHI (American Health & Safety Institute) certificate.",20 credits/year,"AHS,IHS,KHS,MSJHS,MVROP,RHS,Vista,WHS",Career Technical Education,"11,12",n/a,Emergency Medical Responder (EMR),None,"This course is offered at the MVROP site and is 2 periods in length. Transportation from the high schools to MVROP is available. Chabot College, Las Positas College or Mission College credit awarded",,74315
"Learn to create 3D interactive games, simulations, and mobile applications using 3DS Max, Unreal 3 and Photoshop. Students will develop skills in level design, modeling, digital sculpting, character design, programming, animation and scripting.",20 credits/year,"AHS,IHS,KHS,MSJHS,MVROP,RHS,Vista,WHS",Career Technical Education,"11,12",f,Game Design/Interactive Media Arts,None,This course is offered at the MVROP site and is 2 periods in length. Transportation from the high schools to MVROP is available. Ohlone College credit awarded,,74350/74351
"Students will learn legal vocabulary, general knowledge of the law, search and seizure procedures, laws of arrest, judicial systems, specialized police practices, and improvement in written and oral communication. Students engage in physical activity, including running and Kajukenbo. Explore careers within the criminal justice system and job search procedures",20 credits/year,"AHS,IHS,KHS,MSJHS,MVROP,RHS,Vista,WHS",Career Technical Education,"11,12",g,Law Enforcement/Homeland Security 1,None,This course is offered at the MVROP site and is 2 periods in length. Transportation from the high schools to MVROP is available. Ohlone College credit awarded. Chabot College credit awarded,,74400
