Image URL,Description,Credits,School,Subject,Grade(s) Avail.,CSU - UC Req.,Course Title Search,Prerequisite,Footnote,High School Course Catalog,Course Code,English | español | 中文,Course Notes,ROP at Site,
https://fremontusd.com/catalog-images/social-science-usa.png,这是一个严谨的课程设计用于在历史的先进研究高能力和兴趣学生。学生们将与主要文件工作，会写各种论文和作文考试。课程为学生准备美国历史进阶先修考试。,10 credits/year,"AHS,IHS,KHS,MSJHS,WHS",Social Science,11,a,AP美国历史,没有,进阶先修（AP）课程是大学水平的课程。,,41120,中文,,,
https://fremontusd.com/catalog-images/social-science-present.png,经济学是一本介绍宏观经济和微观经济学，消费主义和比较经济制度。作图技巧以及阅读图表和统计资料的能力来完成作业。在政府和经济学学生工作的评估在很大程度上依赖于合作学习技能，研究的许多单位要求小组项目和服务学习的完成。,5 credits/semester,"AHS,IHS,KHS,MSJHS,RHS,Vista,WHS",Social Science,12,g,经济学,没有, ,,41300,中文,,,
https://fremontusd.com/catalog-images/social-science-present.png,经济学是一本介绍宏观经济和微观经济学，消费主义和比较经济制度。作图技巧以及阅读图表和统计资料的能力来完成作业。在政府和经济学学生工作的评估在很大程度上依赖于合作学习技能，研究的许多单位要求小组项目和服务学习的完成。,10 credits/year,OCC,Social Science,12,g,经济学,没有, ,,41300,中文,,,
https://fremontusd.com/catalog-images/social-science-usa.png,政府是美国政府的结构进行研究，公民在民主共和的作用，政党和游说团体的重要性，以及国家政府和国家的，国家和地方政府的权力之间的差异。学生须完成文本阅读包括联邦党人文集10，51和78（按照加州框架）。,5 credits/semester,"AHS,IHS,KHS,MSJHS,RHS,Vista,WHS",Social Science,12,a,美国政府,没有, ,,41200,中文,,,
https://fremontusd.com/catalog-images/social-science-usa.png,政府是美国政府的结构进行研究，公民在民主共和的作用，政党和游说团体的重要性，以及国家政府和国家的，国家和地方政府的权力之间的差异。学生须完成文本阅读包括联邦党人文集10，51和78（按照加州框架）。,10 credits/year,OCC,Social Science,12,a,美国政府,没有, ,,41200,中文,,,
https://fremontusd.com/catalog-images/social-science-present.png,本课程是专为荣誉学生为宏观经济学，微观经济学，消费主义和比较经济制度的深入研究。主源文件将被读取，增加民主进程和经济系统的工作的理解。需要较强的写作和讨论技巧，是可以将图表和统计资料的能力;学生将从事小组项目和服务学习。,5 credits/semester,IHS,Social Science,12,a,经济学荣誉,没有, ,,41310,中文,,,
https://fremontusd.com/catalog-images/social-science-present.png,本课程是专为寻求对宏观经济进阶先修考试辅导优秀学生。本课程将更加深入的课程在大学预备课程经济学研究考察。主源文件将被读取，以增加理解经济系统的工作的。强大的写作和讨论技巧建议。,5 credits/semester,"AHS,KHS,WHS",Social Science,12,g,AP经济学,没有,进阶先修（AP）课程是大学水平的课程。,,41320,中文,,,
https://fremontusd.com/catalog-images/social-science-usa.png,本课程是专为寻求进阶先修考试辅导优秀学生。本课程将更加深入的课程在大学预备美国政府当然调查研究。主源文件将被读取，增加理解的民主进程。强大的写作和讨论技巧建议。,5 credits/semester,"AHS,IHS,KHS,WHS",Social Science,12,a,AP美国政府,没有,进阶先修（AP）课程是大学水平的课程。,,41220,中文,,,
https://fremontusd.com/catalog-images/social-science-present.png,该课程完成几个动手基于加利福尼亚框架的主要议题项目;个人书面作业也是必需的。比较经济体制进行辩论，预计苏格拉底对话，由学生领导。,5 credits/semester,IHS,Social Science,12,g,经济学荣誉（我们的人民）,建议通过采访/劲舞团目前学生和老师的面板之前。,服务学习任务的完成，因为是QUEST的组成部分。进阶先修（AP）课程是高校班级,,41330,中文,,,
https://fremontusd.com/catalog-images/social-science-usa.png,本课程遵循“我们的人民，公民与宪法”的课程。在这个过程中，学生必须能够掌握演讲技巧和工作协同。类发生在国家参议院听证会上竞争。大量的研究也必须被完成的说服力论文论文。,5 credits/semester,IHS,Social Science,12,a,AP美国政府（我们的人民）,建议在校学生和教师组成的小组之前采访/劲舞团,合作团体必须承诺达到最低的90分钟类的一周内。服务学习任务的完成，因为是QUEST的组成部分。进阶先修（AP）课程是高校班级,,41230,中文,,,
https://fremontusd.com/catalog-images/social-science-usa.png,这两个小时的课程结合美国历史与美国文学的课程。学生将用文学的专用件和主要来源依赖于关键的历史事件，运动，潮流，个人研究和探索美国历史。众多的文化的融合，通过加州框架所示，意志因素考虑这项为期一年的写作当然作为研究会，和文学的理解。研究的单位往往是主题，而不是按时间顺序，并定期需要类的协作组的工作之外。荣誉选项，在该程序可用。学生以优异的成绩选项必须接受历史和文学的挑战，因为这是一个综合的过程。,10 credits/year,"IHS,WHS",Social Science,11,a,美国研究历史,没有, ,,41101,中文,,,
https://fremontusd.com/catalog-images/social-science-usa.png,非裔美国人历史是选修课程，考察历史和非洲的文化和跨学科的格式非裔美国人的经验。该课程包括到今天独特的历史，文化，社会的发展和经验从中间通道和地址美国黑人文化的文学艺术贡献的分析。批判性思维，阅读，写作和口头表达能力被强调。该课程旨在让学生了解哪些形非裔美国人的历史和创造自己通过个人的故事，分析和讨论合作这些事件的看法历史事件。,10 credits/year,KHS,Social Science,"9,10,11,12",a,非裔美国人历史,没有, ,,41471,中文,,,
https://fremontusd.com/catalog-images/social-science-civics.png,本课程结合了政府，经济学，英语12所需的元素在使用文献和主要来源读数从社会科学和艺术研究文明的重大主题的格式。哲学和艺术史的组成部分都包括在内。在写作，阅读，讨论和创造性思维的兴趣是谁选择了这个项目的学生基本素质。,5 credits/semester,IHS,Social Science,12,a,人文政府,没有, ,,41226,中文,,,
https://fremontusd.com/catalog-images/social-science-justice.png,本课程结合了政府，经济学，英语12所需的元素在使用文献和主要来源读数从社会科学和艺术研究文明的重大主题的格式。哲学和艺术史的组成部分都包括在内。在写作，阅读，讨论和创造性思维的兴趣是谁选择了这个项目的学生基本素质。,5 credits/semester,IHS,Social Science,12,a,人文经济学,C或美国研究走高，美国历史/英语11或AP美国历史/荣誉/ AP英语11强烈建议，并与人文教师的采访。, ,,41227,中文,,,
https://fremontusd.com/catalog-images/social-science-justice.png,本课程旨在帮助学生理解和分析的基本原则，历史的解释，以及对当今社会各种文化的影响。学生将研究和讨论这样的问题：如何全球化已使我们的社会，与社会，在一般情况下，从美国本土发展，以当代欧洲社会的一个是种族多元化？如何做学生自己的个人身份融入社会？学生将探索在社区通过诗歌，音乐，文学，戏剧，美食，电影，民间故事，写作和事件这些不同的民族。,10 credits/year,"AHS,IHS,RHS,WHS",Social Science,"11,12",g,民族研究,没有,在罗伯逊5单元当然,,41450,中文,,,
https://fremontusd.com/catalog-images/social-science-ca.png,本课程从预西班牙印度过去到现在的痕迹加州的历史。具体的重点将是在从西班牙殖民时期到现在，包括墨西哥期间，淘金，铁路时代，大萧条，第二次世界大战，1960年加州的地理，经济，社会，智力和政治发展，高科技时代。该课程还将包括弗里蒙特史单位，实地考察当地的历史遗迹，以及研究论文。,10 credits/year,"AHS,WHS",Social Science,"11,12",g,加州历史,没有, ,,41450,中文,,,
https://fremontusd.com/catalog-images/social-science-world.png,大历史是一个跨学科课程，探索宇宙的历史，从刚开始的时候，大爆炸开始到当前的人类活动。本课程使用其他学科，如生物，化学，考古学，人类学，等等，探讨和区分我们的宇宙的历史。,10 credits/year,KHS,Social Science,9,a,大历史,没有, ,,40910,中文,,,
https://fremontusd.com/catalog-images/social-science-psychology.png,美国心理学会心理学定义为“心理和行为的研究。祢纪律拥抱的人类经验，从大脑到各国行动的运作的所有方面，从儿童发展到照顾老人......在每一个可以想象的设置......”行为的理解”是心理学家的企业“。本课程是心理学的一个总体介绍，并让学生能学习运用到自己的生活应该是严谨与相关指令，集成了思维能力，历史进程和内容。,10 credits/year,"AHS,IHS,WHS",Social Science,"11,12",g,心理学,没有, ,,41460,中文,,,
https://fremontusd.com/catalog-images/social-science-psychology.png,美联社心理学课程旨在向学生介绍的行为和人类与其他动物的心理过程的系统化，科学化的研究。学生接触到的心理事实，原则，并与每个心理学中的主要子领域的相关现象。他们还了解心理学家在科学和实践用道德和方法。,10 credits/year,"AHS,IHS,MSJHS,WHS",Social Science,"11,12",g,AP心理学,没有,进阶先修（AP）课程是大学水平的课程。,,41461,中文,,,
https://fremontusd.com/catalog-images/social-science-psychology.png,在对等资源当然是一个对援助计划为学生提供的机会，工作与其他学生训练的同伴辅导员。与会者将在各种帮助的技能，使他们协助其他学生具有更积极和富有成效的学校经验的培训。积极与同行的影响力将被用作解决诸如低成就，防脱，防止药物滥用，自杀，旷课，对学校的消极态度，行为问题，并在学校关心的其他问题的战略。,10 credits/year,"AHS,KHS,MSJHS,RHS,WHS",Social Science,"10,11,12",n/a,同伴资源1,审批流程, ,,75027,中文,,,
https://fremontusd.com/catalog-images/social-science-psychology.png,在这种高级对资源类，学生将获得通讯，便利和领导的高级技能。学生将获得关于这些问题的技巧：需要药物滥用，预防暴力，自杀预防等话题。所有学生将负责规划，组织和实施，将提供给学校和/或社区服务计划。本课程的学生也将采取与培训和项目实施等资源协助1的积极作用。,10 credits/year,"KHS,MSJHS,WHS",Social Science,"11,12",n/a,同伴资源2,同伴资源1的圆满完成，审批流程, ,,75028,中文,,,
https://fremontusd.com/catalog-images/social-science-justice.png,这当然与权利，义务，以及美国公民在法律责任的交易。这是美国法律的调查过程中，强调了刑事，民事，消费和家庭法和处理基本的法律事实和概念。重点将在美国社会被放在青少年的权利。只要有可能，当然会包括在法律过程中的积极参与。,10 credits/year,"AHS,OCC",Social Science,12,n/a,你和法,没有, ,,41475,中文,,,
https://fremontusd.com/catalog-images/social-science-psychology.png,这是一门选修课，介绍该领域与方法论。这是一个涉及学习有关的个人和社会，其中一个生活之间的关系的调查类。学生将学习到的工具和社会学的词汇以及学习的结构，功能和各种社会，文化特质，适应社会，价值观和行为准则，青少年，成年和工作，社会分层，家庭的问题行为模式问题，人口和生态。,10 credits/year,"AHS,WHS",Social Science,"11,12",g,社会学,没有, ,,41465,中文,,,
https://fremontusd.com/catalog-images/social-science-present.png,应用领导技能实用的设置，群体互动和委员会的工作。本课程推荐类军官和ASB人员。重复的学分。,10 credits/year,"AHS,IHS,KHS,MSJHS,RHS,Vista,WHS",Social Science,"9,10,11,12",n/a,领导1,没有,应用process.Significant额外的时间可以预期,,75025,中文,,,
https://fremontusd.com/catalog-images/social-science-present.png,本课程指示需要进行学生团体业务领导知识的学生和技能，如解决问题的技巧，组织方法和议会程序。指令包括人际关系，团队动力，公共关系和公共演讲的研究。完成后，学生将能够更好地发挥领导作用有效发挥作用。这是一个必修课所有当选相关学生团体人员，任命为该局员工和所有当选类人员。这是在学校的自由裁量权是否需要大一人员参加学习。,10 credits/year,"AHS,KHS,MSJHS,WHS",Social Science,"9,10,11,12",g,领导2,应用程序包括了采访。,这种领导课程要求学生参加学年开始前强制事件，放学后和周末。重复信贷。,,75026,中文,,,
https://fremontusd.com/catalog-images/arts-vis.png,本选修课将让学生从20世纪初至本拓宽自己的电影和视频制作的认识，关系显著的社会运动。该片将于关注，研究，讨论，并通过创建一个国际性的历史镜头。在这些活动中，学生们将考虑这样的问题：我们为什么看电影？如何，何时，何地，为什么电影发展？怎么也得运动图像被用作宣传或反对战争与革命？学生将在美国和世界各地的研究技术和董事，流派和创造性运动的哲学分析电影的历史。学生将阅读有关的电影，并通过课堂讨论和书面反射考虑显著电影和历史遗留问题。学生将有机会创造自己的电影如此，每学期为期一年的课程，以展示他们的电影技术的理解，以及对通过对历史文献的这一独特的媒体聚光灯电影的人脉关系。,10 credits/year,"MSJHS,RHS,Vista",Social Science,"11,12",f,历史的电影,没有, ,,75046,中文,,,
https://fremontusd.com/catalog-images/social-science-world.png,本课程是一两个学期的课程，探讨文化的构建，包括政治，宗教，语言，种族，农业，区域和地点。学生将准备参加AP人文地理测试的春天。,10 credits/year,MSJHS,Social Science,"11,12",g,AP人文地理,没有,进阶先修（AP）课程是大学水平的课程。,,41430,中文,,,
https://fremontusd.com/catalog-images/social-science-world.png,本课程将帮助学生看到在全国乃至世界妇女过去和现在的作用与意义有了更深的了解。单位包括妇女联盟的概况，对妇女，国际妇女问题，妇女与媒体，身体形象的暴力行为，并在个人选择的课题的研究项目。通过这些主题的学生将与他们质疑现有的社会和政治结构的政治激进主义和自我宣传的工具被授权。所有学生都将有机会通过研究影响力的女性励志的例子来加深他们对自己的认识和世界。,10 credits/year,"AHS,MSJHS",Social Science,"11,12",g,妇女研究,没有, ,,41425,中文,,,
https://fremontusd.com/catalog-images/social-science-present.png,本课程将帮助学生看到在全国乃至世界妇女过去和现在的作用与意义有了更深的了解。单位包括妇女联盟的概况，对妇女，国际妇女问题，妇女与媒体，身体形象的暴力行为，并在个人选择的课题的研究项目。通过这些主题的学生将与他们质疑现有的社会和政治结构的政治激进主义和自我宣传的工具被授权。所有学生都将有机会通过研究影响力的女性励志的例子来加深他们对自己的认识和世界。,10 credits/year,Vista,Social Science,"11,12",,妇女研究,没有, ,,85193,中文,,,
https://fremontusd.com/catalog-images/social-science-psychology.png,美国心理学会心理学定义为“心理和行为的研究。祢纪律拥抱的人类经验，从大脑到各国行动的运作的所有方面，从儿童发展到照顾老人......在每一个可以想象的设置......”行为的理解”是心理学家的企业“。本课程是心理学的一个总体介绍，并让学生能学习运用到自己的生活应该是严谨与相关指令，集成了思维能力，历史进程和内容。,10 credits/year,Vista,Social Science,"11,12",g,心理学,没有, ,,76151,中文,,,
https://fremontusd.com/catalog-images/social-science-psychology.png,"这一个学期选修课程的目的是作为一个实际的，实践指南向学生介绍
到社会学领域。他们将探讨社会学的发展作为一个独特的社会
科学，学习社会学的概念和过程，并讨论如何将个人
涉及到社会。学生们还将了解文化的影响，社会结构，
社会化，在当今社会中的社会变革。",10 credits/year,Vista,Social Science,"11,12",g,社会学,没有, ,,85188,中文,,,
,,,,,,,,,,,,,,,
https://fremontusd.com/catalog-images/elective-check.png,本课程旨在帮助学生在九年级与个别教育计划（IEP），以支持基于学生的个人教育计划（IEP）学术和过渡的目标。学生将在建立必要在课堂成功的学术和学习技能的工作。学生可接收与作为其IEPS规定的附加服务的支持。这当然是重复的选修学分。核心支持是提供给谁接受特殊教育服务和招生由IEP小组建议确定的学生。,10 credits/year,"AHS,IHS,KHS,MSJHS,Vista,WHS",Elective,9,n/a,核心支持9,当前个别教育计划（IEP）, ,,80754,中文,,,
https://fremontusd.com/catalog-images/elective-check.png,本课程旨在帮助学生在10年级与个别教育计划（IEP），以支持基于学生的个人教育计划（IEP）学术和过渡的目标。学生将在建立必要在课堂成功的学术和学习技能的工作。学生可接收与作为其IEPS规定的附加服务的支持。这当然是重复的选修学分。核心支持是提供给谁接受特殊教育服务和招生由IEP小组建议确定的学生。,10 credits/year,"AHS,IHS,KHS,MSJHS,RHS,Vista,WHS",Elective,10,n/a,核心支持10,当前个别教育计划（IEP）, ,,80755,中文,,,
https://fremontusd.com/catalog-images/elective-check.png,本课程旨在帮助学生在11年级与个别教育计划（IEP），以支持基于学生的个人教育计划（IEP）学术和过渡的目标。学生将在建立必要在课堂成功的学术和学习技能的工作。学生可接收与作为其IEPS规定的附加服务的支持。这当然是重复的选修学分。核心支持是提供给谁接受特殊教育服务和招生由IEP小组建议确定的学生。,10 credits/year,"AHS,IHS,KHS,MSJHS,RHS,Vista,WHS",Elective,11,n/a,核心支持11,当前个别教育计划（IEP）, ,,80756,中文,,,
https://fremontusd.com/catalog-images/elective-check.png,本课程旨在帮助学生在12年级与个别教育计划（IEP），以支持基于学生的个人教育计划（IEP）学术和过渡的目标。学生将在建立必要在课堂成功的学术和学习技能的工作。学生可接收与作为其IEPS规定的附加服务的支持。这当然是重复的选修学分。核心支持是提供给谁接受特殊教育服务和招生由IEP小组建议确定的学生。,10 credits/year,"AHS,IHS,KHS,MSJHS,RHS,Vista,WHS",Elective,12,n/a,核心支持12,当前个别教育计划（IEP）, ,,80757,中文,,,
,,,,,,,,,,,,,,,
https://fremontusd.com/catalog-images/elective.png,在通信，归档，和电脑知识强力技能是至关重要的。职责包括：与家长和工作人员接听电话，以消息和互动。学生须完成一个标准的学区范围的申请表格，申请或者学生助理position.Students应完成一个标准的学区范围的申请表格，以申请助理的职位将包括合同协议，概述了对工作的期望。学生助理将被分配到认证人员。,10 credits/year,"AHS,IHS,KHS,MSJHS,RHS,Vista,WHS",Elective,"11,12",n/a,办公室助理,工作人员的建议。需要家长的批准。,学生获得通过/失败的标记这一类。重复信贷。,,75050,中文,,,
https://fremontusd.com/catalog-images/elective-sun.png,学生获得此一等级字母等级，担任助理教师。职责包括：执行文书工作，帮助学生作业和资源，领导小组，作演示给学生，并准备设备/材料类。学生须完成一个标准的学区范围的申请表格，以申请助理的职位将包括合同协议，概述了对工作的期望。助教只会在任何学科领域被分配到认证的人员。,10 credits/year,"AHS,IHS,KHS,MSJHS,RHS,Vista,WHS",Elective,"11,12",n/a,教学助手,工作人员的建议。需要家长的批准。,重复信贷。,,75051,中文,,,
,,,,,,,,,,,,,,,
https://fremontusd.com/catalog-images/world-lang.png,使用倾听的四种技巧，说，读，写，学生将有关日常生活，日常活动，兴趣爱好，学校，休闲娱乐，天气，时间，运动，家庭和朋友进行交流。学生将使用记忆语言创建原始对话和书面交流进步。语言学会将反映该国的风俗习惯，态度，价值观和特点。,10 credits/year,"AHS,IHS,KHS,MSJHS,Vista,WHS",World Language,"9,10,11,12",e,西班牙1,没有, ,,50100,中文,,,
https://fremontusd.com/catalog-images/world-lang.png,本课程将在聆听奠定一个基础，说，读，并在1级语言课程书面收购。学生将获得在表达个人和传记信息，并提供有关的活动，兴趣爱好，家庭和朋友的详细信息的其他技能。学生将获得足够的文化意识是在与母语的典型交换舒服。,10 credits/year,"AHS,IHS,KHS,MSJHS,Vista,WHS",World Language,"9,10,11,12",e,西班牙2,从8级：B-或更高以西班牙语1，从级9，10，11或12，C或更高以西班牙语1。, ,,50110,中文,,,
https://fremontusd.com/catalog-images/world-lang.png,当在2级语言课程获得的技能的基础上，学生将学习更多的词汇和结构，以使他们能够提高书面和口语表达自我。他们将能够参与到与母语，甚至当出现并发症处理事情的对话。多元文化的鉴赏力是通过阅读和外语讨论增强。有些学校提供3级班并发奥隆课程。,10 credits/year,"AHS,IHS,KHS,MSJHS,WHS",World Language,"9,10,11,12",e,西班牙3,从8级：B-或更高以西班牙语2，从级9，10，11或12，C或更高以西班牙语2。,双录取与奥龙学院,,50120,中文,,,
https://fremontusd.com/catalog-images/world-lang.png,当在2级语言课程获得的技能的基础上，学生将学习更多的词汇和结构，以使他们能够提高书面和口语表达自我。他们将能够参与到与母语，甚至当出现并发症处理事情的对话。多元文化的鉴赏力是通过阅读和外语讨论增强。有些学校提供3级班并发奥隆课程。,10 credits/year,Vista,World Language,"9,10,11,13,9,10,11,12",e,西班牙3,从8级：B-或更高以西班牙语2，从级9，10，11或12，C或更高以西班牙语2。,双录取与奥龙学院,,76501,中文,,,
https://fremontusd.com/catalog-images/world-lang.png,当在2级语言课程获得的技能的基础上，学生将学习更多的词汇和结构，以使他们能够提高书面和口语表达自我。他们将能够参与到与母语，甚至当出现并发症处理事情的对话。多元文化的鉴赏力是通过阅读和外语讨论增强。有些学校提供3级班并发奥隆课程。,11 credits/year,"AHS,KHS,MSJHS,WHS",World Language,"9,10,11,13",e,西班牙4,从8级：B-或更高以西班牙语2，从级9，10，11或12，C或更高以西班牙语2。,双录取与奥龙学院,,50120,中文,,,
https://fremontusd.com/catalog-images/world-lang.png,这当然是建立在在3级语言课程获得的技能，提高学生的能力，表达和捍卫的意见和描述或叙述，交谈中或以书面，他们生活的事件。各种文学选的形成（语言）的文化和文明的讨论和升值的基础。秒。,10 credits/year,"IHS,MSJHS",World Language,"9,10,11,12",e,西班牙4,从8级：B-或更高以西班牙语3，从级9，10，11或12，C或更高以西班牙语3。,有些学校提供的4级班并发奥隆课程,,50130,中文,,,
https://fremontusd.com/catalog-images/world-lang.png,这当然是建立在在3级语言课程获得的技能，提高学生的能力，表达和捍卫的意见和描述或叙述，交谈中或以书面，他们生活的事件。各种文学选的形成（语言）的文化和文明的讨论和升值的基础。更多的功课需要在这个过程中AP。,10 credits/year,"AHS,KHS,MSJHS,WHS",World Language,"10,11,12",e,AP西班牙语语言与文化,C或高于西班牙3或老师批准,进阶先修（AP）课程是大学水平的课程。,,50140,中文,,,
https://fremontusd.com/catalog-images/world-lang.png,这当然提高了对文学和语言结构，并准备为AP测试研究前水平，并重点掌握的技能。更多的功课需要在这个过程中AP。,10 credits/year,AHS,World Language,"10,11,12",e,AP西班牙文学和文化,C或在AP西班牙语Lang.or老师批准更高,进阶先修（AP）课程是大学水平的课程。,,50150,中文,,,
https://fremontusd.com/catalog-images/world-lang.png,本课程将在聆听奠定一个基础，说，读，并在1级和2语言课程书面收购。学生将获得在表达个人和传记信息，并提供有关的活动，兴趣爱好，家庭和朋友的详细信息的其他技能。学生将获得足够的文化意识是在与母语的典型交换舒服。这是一个文学基于类。,10 credits/year,"AHS,KHS,WHS",World Language,"9,10,11,12",e,为讲西班牙语的西班牙3,C或更高西班牙语2，西班牙本土扬声器，放置考试或老师批准, ,,50170,中文,,,
https://fremontusd.com/catalog-images/world-lang.png,使用倾听的四种技巧，说，读，写，学生将有关日常生活，日常活动，兴趣爱好，学校，休闲娱乐，天气，时间，运动，家庭和朋友进行交流。学生将使用记忆语言创建原始对话和书面交流进步。语言学会将反映该国的风俗习惯，态度，价值观和特点。,10 credits/year,"AHS,IHS,KHS,MSJHS,Vista,WHS",World Language,"9,10,11,12",e,法国1,没有, ,,50200,中文,,,
https://fremontusd.com/catalog-images/world-lang.png,本课程将在聆听奠定一个基础，说，读，并在1级语言课程书面收购。学生将获得在表达个人和传记信息，并提供有关的活动，兴趣爱好，家庭和朋友的详细信息的其他技能。学生将获得足够的文化意识是在与母语的典型交换舒服。,10 credits/year,"AHS,IHS,KHS,MSJHS,Vista,WHS",World Language,"9,10,11,12",e,法国2,从8级：B-或更高以法语1中，从级9，10，11或12，C或更高以法语1。, ,,50210,中文,,,
https://fremontusd.com/catalog-images/world-lang.png,当在2级语言课程获得的技能的基础上，学生将学习更多的词汇和结构，以使他们能够提高书面和口语表达自我。他们将能够参与到与母语，甚至当出现并发症处理事情的对话。多元文化的鉴赏力是通过阅读和外语讨论增强。有些学校提供3级班并发奥隆课程。,10 credits/year,"AHS,IHS,KHS,MSJHS,WHS",World Language,"9,10,11,12",e,法国3,从8级：B-或更高以法语2中，从级9，10，11或12，C或更高以法语2。,双用扩招奥龙学院,,50220,中文,,,
https://fremontusd.com/catalog-images/world-lang.png,这当然是建立在在3级语言课程获得的技能，提高学生的能力，表达和捍卫的意见和描述或叙述，交谈中或以书面，他们生活的事件。各种文学选的形成（语言）的文化和文明的讨论和升值的基础。服用AP指定的类将开发高级分班考试，更做作业的时候有用的技能的学生需要。 ℃或更高的A级，需要进行到下一个级别。有些学校提供的4级班并发奥隆课程。,10 credits/year,"AHS,MSJHS",World Language,"9,10,11,12",e,法国4,从8级：B-或更高以法语3，从级9，10，11或12，C或更高以法语3。, ,,50230,中文,,,
https://fremontusd.com/catalog-images/world-lang.png,这当然是建立在在3级语言课程获得的技能，提高学生的能力，表达和捍卫的意见和描述或叙述，交谈中或以书面，他们生活的事件。各种文学选的形成（语言）的文化和文明的讨论和升值的基础。服用AP指定的类将开发高级分班考试，更做作业的时候有用的技能的学生需要。 ℃或更高的A级，需要进行到下一个级别。有些学校提供的4级班并发奥隆课程。,10 credits/year,AHS,World Language,"9,10,11,12",e,法国4个荣誉,C或高于法国3或老师批准, ,,50232,中文,,,
https://fremontusd.com/catalog-images/world-lang.png,这当然是建立在在3级语言课程获得的技能，提高学生的能力，表达和捍卫的意见和描述或叙述，交谈中或以书面，他们生活的事件。各种文学选的形成（语言）的文化和文明的讨论和升值的基础。服用AP指定的类将开发高级分班考试，更做作业的时候有用的技能的学生需要。 ℃或更高的A级，需要进行到下一个级别。有些学校提供的4级班并发奥隆课程。,10 credits/year,"AHS,IHS,KHS,MSJHS,WHS",World Language,"10,11,12",e,AP法语语言和文化,C或高于法国3或老师批准,进阶先修（AP）课程是大学水平的课程。,,50240,中文,,,
https://fremontusd.com/catalog-images/world-lang.png,这当然提高了对文学和语言结构的研究前水平，并重点掌握的技能。更多的功课需要在这个高级课程。,10 credits/year,AHS,World Language,"10,11,12",e,法国进阶文明与文化,C或在AP法国Lang.or老师批准更高, ,,50250,中文,,,
https://fremontusd.com/catalog-images/world-lang.png,当在2级语言课程获得的技能的基础上，学生将学习更多的词汇和结构，以使他们能够提高书面和口语表达自我。他们将能够参与到与母语，甚至当出现并发症处理事情的对话。多元文化的鉴赏力是通过阅读和外语讨论增强。有些学校提供3级班并发奥隆课程。,10 credits/year,MSJHS,World Language,"9,10,11,12",e,日本3,从8级：B-或更高日文2中，从级9，10或11，C或日本2更高。, ,,50320,中文,,,
https://fremontusd.com/catalog-images/world-lang.png,这当然是建立在在3级语言课程获得的技能，提高学生的能力，表达和捍卫的意见和描述或叙述，交谈中或以书面，他们生活的事件。各种文学选的形成（语言）的文化和文明的讨论和升值的基础。更多的功课需要在这个过程中AP。,10 credits/year,MSJHS,World Language,"10,11,12",e,AP日本语言文化,C或日语3或老师批准更高,进阶先修（AP）课程是大学水平的课程。,,50340,中文,,,
https://fremontusd.com/catalog-images/world-lang.png,使用倾听的四种技巧，说，读，写，学生将有关日常生活，日常活动，兴趣爱好，学校，休闲娱乐，天气，时间，运动，家庭和朋友进行交流。学生将使用记忆语言创建原始对话和书面交流进步。语言学会将反映该国的风俗习惯，态度，价值观和特点。,10 credits/year,"AHS,IHS,KHS,MSJHS,WHS",World Language,"9,10,11,12",e,中国1,没有, ,,50400,中文,,,
https://fremontusd.com/catalog-images/world-lang.png,本课程将在聆听奠定一个基础，说，读，并在1级语言课程书面收购。学生将获得在表达个人和传记信息，并提供有关的活动，兴趣爱好，家庭和朋友的详细信息的其他技能。学生将获得足够的文化意识是在与母语的典型交换舒服。,10 credits/year,"AHS,IHS,KHS,MSJHS,WHS",World Language,"9,10,11,12",e,中国2,从8级：B-或更高在中国1中，从级9，10，11或12，C或更高在中国1。, ,,50410,中文,,,
https://fremontusd.com/catalog-images/world-lang.png,当在2级语言课程获得的技能的基础上，学生将学习更多的词汇和结构，以使他们能够提高书面和口语表达自我。他们将能够参与到与母语，甚至当出现并发症处理事情的对话。多元文化的鉴赏力是通过阅读和外语讨论增强。有些学校提供3级班并发奥隆课程。,10 credits/year,"AHS,IHS,KHS,MSJHS,WHS",World Language,"9,10,11,12",e,中国3,从8级：B-或更高中国2，从级9，10，11或12，C或更高中国2。, ,,50420,中文,,,
https://fremontusd.com/catalog-images/world-lang.png,这当然是建立在在3级语言课程获得的技能，提高学生的能力，表达和捍卫的意见和描述或叙述，交谈中或以书面，他们生活的事件。各种文学选的形成（语言）的文化和文明的讨论和升值的基础。服用AP指定的类将开发高级分班考试，更做作业的时候有用的技能的学生需要。 ℃或更高的A级，需要进行到下一个级别。有些学校提供的4级班并发奥隆课程。,10 credits/year,"AHS,IHS,MSJHS",World Language,"9,10,11,12",e,中国4,从8级：B-或更高中国3，从级9，10，11或12，C或更高中国3。, ,,50430,中文,,,
https://fremontusd.com/catalog-images/world-lang.png,这当然是建立在在3级语言课程获得的技能，提高学生的能力，表达和捍卫的意见和描述或叙述，交谈中或以书面，他们生活的事件。各种文学选的形成（语言）的文化和文明的讨论和升值的基础。服用AP指定的类将开发高级分班考试，更做作业的时候有用的技能的学生需要。 ℃或更高的A级，需要进行到下一个级别。有些学校提供的4级班并发奥隆课程。,10 credits/year,"IHS,MSJHS,WHS",World Language,"10,11,12",e,AP汉语和中国文化,C或高于中国3或老师批准,进阶先修（AP）课程是大学水平的课程。,,50440,中文,,,
